allelectrons_Total,density_Total,allelectrons_Average,val_e_Average,atomicweight_Average,ionenergy_Average,el_neg_chi_Average,R_vdw_element_Average,R_cov_element_Average,zaratio_Average,density_Average,PCA_Component_1,PCA_Component_2,PCA_Component_3,PCA_Component_4,Hardness
198.0,9.773996,9.5,4.4,19.14036490625,12.22274,2.7883333333333336,1.6310000000000002,0.914,0.486658,0.97761,-1.1830475117451418,0.15297650405224836,-0.42167257543729364,-0.06635527673952978,5.5
185.0,27.104327,46.25,4.25,113.1572575,11.865175,2.6,1.9325,1.07,0.4442925,6.313,4.488271131275844,0.8167610774284544,1.28620728039857,0.5079672132207581,2.5
42.0,7.441332000000001,12.0,4.0,25.077338,11.14446,2.675,1.747,0.914,0.481478,1.45419,-0.6161795434911721,-0.014875395070372109,-0.48492685106989103,-0.1237858212029601,4.8
268.0,26.090000000000003,31.75,3.75,70.92449475,9.300975,2.2225,1.9425,1.2375,0.459375,5.07625,3.1496889004982758,-0.09541231537514601,-0.08479546263349592,-0.2730124584357014,2.3
30.0,2.70174775,7.4,4.0,14.996859625,11.7051,2.6725000000000003,1.495,0.71,0.6184925,0.68199,-2.5639541201988307,-0.8073449334776633,1.4195662278892045,0.06692700160190734,2.5
74.0,14.883996000000002,15.2,4.8,31.937418,11.023840000000002,2.754,1.7,0.9229999999999998,0.4820359999999999,2.04102,-0.28334272886351053,0.2063407292573544,-0.12386100072947959,-0.11061495174414135,6.0
450.0,35.30054799999999,10.097560975609756,4.975609756097562,20.53109824682927,10.986714634146342,2.7636585365853654,1.77853658536592,0.9180487804878048,0.4983678048780487,0.50389,-0.9782636036376824,-0.4322420402692363,-0.6891304151081689,0.11284378913009774,5.5
76.0,8.359328,15.666666666666664,4.333333333333333,31.159414333166666,11.683233333333336,2.848333333333333,1.7166666666666668,0.915,0.4781783333333334,2.8386,-0.07472876568604948,0.2874027475365875,-0.016383565287971222,-0.44325351436169885,4.3
165.0,30.2908235,20.5,4.066666666666666,47.69701000000001,12.12276,2.72,1.5759999999999998,0.728,0.5568373333333334,3.1504,-0.4329729055702467,0.16950449839361406,1.8302368664379949,0.0248061683713723,3.8
126.0,25.494,31.0,4.0,69.59212799999999,9.08885,2.22,1.99,1.1925,0.448895,5.54333,3.209043636566962,-0.0035472586968050136,-0.12304359540697661,-0.5330705396505641,3.8
50.0,4.073996,10.0,4.8,20.077018,11.33044,2.7060000000000004,1.6780000000000002,0.892,0.496875,0.83076,-1.1688088900642306,-0.06957104694247816,-0.37735794851184096,0.016858599473160506,6.8
100.0,7.558488000000001,10.0,4.8,20.833018,11.0863,2.675,1.626,0.956,0.489486,0.93673,-1.0556233661954244,0.07543348594752891,-0.45614040794396143,-0.007918341474981714,6.8
74.0,13.44,24.66666666666667,4.333333333333333,53.05033333333333,9.081566666666667,1.96,1.88,1.3633333333333333,0.4621833333333333,6.44467,2.9743080825670463,-0.19033745119463133,-0.3375441596123828,-1.4059660771947597,2.5
126.0,13.551332,21.0,4.0,49.204038,10.347,2.53,1.855,1.12,0.475566,2.62853,1.2173697097387615,-0.2722811130105597,-0.49342453329587843,0.03955707315993644,3.8
68.0,9.577996,13.2,4.8,29.525338,11.64556,2.774,1.714,0.882,0.4820359999999999,2.6772,-0.34951726717614323,0.25502190517863954,-0.013779941096598481,-0.4877957371194076,5.0
36.0,8.42666,18.0,4.0,41.83358075,11.82415,2.6500000000000004,1.78,0.945,0.4820359999999999,2.62853,0.3626691922854038,0.0711160287085641,-0.038018903381274324,-0.1228812305832233,6.0
92.0,19.334,30.66666666666667,4.0,68.56273,11.217766666666668,1.95,1.913333333333333,1.19,0.4488266666666667,6.31755,3.194300220492996,0.2710486016556408,0.17392855151716194,-0.8481806818945515,1.5
80.0,7.876747749999999,10.0,5.0,20.492449117625004,11.64556,2.815,1.626,0.895,0.49512,0.76025,-1.2639643945672474,0.08722820678789765,-0.3016038811419449,0.0751255078943326,3.8
126.0,13.747992000000002,12.6,4.8,24.033618,11.16682,2.752,1.7420000000000002,0.908,0.491604,1.99192,-0.5424841054013181,-0.06778745747968837,-0.2549492030722383,-0.33314441242267673,6.0
74.0,9.683996,14.8,4.4,31.574635600000004,11.14446,2.58,1.732,0.9,0.4820359999999999,1.11572,-0.5076798876250693,0.07063719970350214,-0.3349372869036865,0.24159874261062977,6.3
38.0,2.008328,10.0,4.666666666666667,20.02735333333333,11.795966666666668,2.9266666666666663,1.7133333333333336,0.8066666666666666,0.4995066666666667,0.45749,-1.397199039786977,-0.09627305370021302,-0.30466418325401706,0.17432545633415583,5.5
78.0,5.2757,10.75,4.0,22.212725,12.6969,2.705,1.7199999999999998,0.925,0.475954,0.55823,-0.9338313335002676,0.009141899968611781,-0.7486045662064262,0.15910002000490797,5.75
70.0,2.008328,5.52,3.52,10.930223542399998,13.51252,2.6308333333333334,1.3186666666666669,0.5053333333333333,0.7623686666666668,0.0222,-4.129003088864145,-1.8284617437460404,3.395543911278443,0.38392418766549236,2.5
144.0,22.707,36.0,4.5,84.1611,8.932974999999997,2.24,1.93,1.1800000000000002,0.4315125,7.775,4.108173110031556,0.695417135119547,0.6042574412021844,-1.00011803524634,2.0
78.0,5.6253280000000006,11.142857142857142,4.571428571428571,22.35173142857143,10.911928571428572,2.7371428571428567,1.7457142857142858,0.9771428571428572,0.49876,0.8886,-0.7339543369899935,-0.3884215887467458,-0.628235166635278,0.025920905752288694,5.5
58.0,8.147992,8.88,4.44,16.862137999999998,12.0034,2.8240000000000003,1.626,0.768,0.49187589999999,0.26567,-1.7861218400936396,0.2581429825935969,-0.20998541459499034,0.2030636214836407,3.8
68.0,9.107996000000002,13.6,5.0,29.568292,10.600980000000002,2.94,1.7120000000000002,0.956,0.4820359999999999,1.36305,-0.4487954071920929,0.037582491566648744,-0.42730582408501705,0.0567479069812882,4.0
68.0,8.903332,13.0,4.0,27.188418,11.1479375,2.495,1.785,0.945,0.4927189999999999,1.9156,-0.3157627969973833,-0.24727936514232218,-0.38705446040553665,-0.26078472053534324,5.5
6.0,1.7,6.0,4.0,11.740725,12.714558333333336,2.766666666666667,1.43,0.6208333333333335,0.6637966666666667,0.58344,-3.1831288130307023,-1.071253963975772,2.0958096421071537,0.06747181781778627,5.0
118.0,14.041988,11.0,4.8,24.033618,10.13144,2.352,1.7880000000000005,0.928,0.491678,1.20466,-0.6551472270677734,-0.3097454472159258,-0.5930559924222083,-0.0935279160322039,6.0
156.0,25.721328,28.83333333333333,5.0,68.70049999999999,11.1994,2.455,1.785,0.945,0.4683433333333333,3.26948,1.5449781585811813,0.504790088060956,0.5407712022609165,0.46549309259946087,2.5
45.0,10.96,22.5,3.5,47.8025,9.0432,2.24,1.88,1.11,0.4776649999999999,5.48,1.9115421323868387,-0.10362225511028793,0.08259239944389804,-1.1150161941380001,1.8
226.0,18.204399750000004,10.272727272727272,4.727272727272728,21.21188622727273,11.148754545454542,2.6245454545454545,1.7022727272727274,0.8500000000000001,0.5198572727272727,0.86162,-1.2514822051388557,-0.3383990662029965,-0.0873133859966448,0.041047329113073086,4.3
58.0,6.508664,13.333333333333336,4.666666666666667,27.95135333333333,11.75455,2.901666666666667,1.72,0.8833333333333334,0.4850333333333334,1.0804,-0.7210648464817545,0.06021287430426451,-0.33034047886872203,0.15012815831931586,6.5
100.0,15.43,50.0,4.0,117.386335,8.79744,2.135,1.99,1.15,0.42668,7.01317,5.247788537885671,0.8587732650346944,1.1007301160194687,0.38103256137854197,2.5
100.0,10.207996,10.0,4.8,20.3920334,10.75912,2.572,1.796,1.028,0.492719,1.71759,-0.40215176858273693,-0.4857442577019837,-0.7959672511801368,-0.4298513347553302,2.5
100.0,8.147992,10.0,4.8,20.016938,11.33044,2.7060000000000004,1.6780000000000002,0.892,0.499726,1.00958,-1.138719951404047,-0.08934968885739968,-0.31573669619572803,-0.05698787408530282,6.0
90.0,6.25674375,8.888888888888891,4.4444444444444455,16.790440179910046,11.72988888888892,2.694444444444444,1.5444444444444445,0.7355555555555555,0.6061694444444444,0.70941,-2.2639391390905494,-0.8107195065142959,1.2059944282771933,0.10928591643437587,2.3
128.0,20.415992000000006,12.6,4.8,26.385218,11.38168,2.81,1.7400000000000002,0.86,0.49282,2.94022,-0.4112883804145503,0.08903739119149123,0.08478294558721015,-0.6744603712383704,6.0
198.0,11.463996000000002,7.4,4.8,15.69310028,12.39211,2.77,1.5509999999999995,0.708,0.6164428000000001,0.64563,-2.45077191080121,-0.9347149283387254,1.288800197256284,0.06785248214225817,1.5
126.0,26.090000000000003,25.2,4.0,58.30341800000001,11.5619,2.829,1.7185,0.8724999999999999,0.4673040000000001,4.52989,1.169874861480802,0.8394495214850785,0.8693891878878287,-0.32265468680565107,4.3
74.0,4.9568275,7.92,4.2,14.610803,12.39211,2.77,1.5509999999999995,0.708,0.5982450000000001,0.66533,-2.3878905497037852,-0.7125600688271664,1.1211241875044624,0.05404394610213997,7.5
80.0,7.734660000000001,10.0,5.0,20.255278375,11.33044,2.85,1.6725,0.8525,0.4927359999999999,0.97737,-1.2257359292655718,0.07128284981818987,-0.28370411133912626,-0.03138358718740885,5.5
137.0,13.925328000000002,22.83333333333333,5.166666666666667,54.501263666333344,11.877633333333335,2.875,1.721666666666667,0.9250000000000002,0.478705,2.6108,0.6630575562812139,0.4082610542063234,0.3666270754915586,0.30960209416239176,5.0
280.0,24.150564000000003,12.666666666666664,4.666666666666667,25.810252958458328,11.128333333333332,2.58625,1.7633333333333334,0.9733333333333332,0.4878333333333333,1.0047,-0.5175939818675386,-0.25868033886801195,-0.6573552130837833,0.08209854924961542,6.3
60.0,3.55,6.0,3.0,12.0096,12.0034,2.7380000000000004,1.545,0.71,0.61443,0.45749,-2.624967982981743,-0.9430652813286661,1.1614876126993565,0.0323116408000049,3.0
80.0,4.542664,5.333333333333332,3.0,10.649558888888889,13.51252,2.668,1.336666666666667,0.5053333333333333,0.7623686666666668,0.27146,-4.05291332380908,-1.8606160411835233,3.399045824712589,0.26081293978354886,2.3
58.0,8.505991999999999,18.0,4.0,41.861923125,11.22030975,2.7466666666666666,1.75,0.98,0.485063,2.4836,0.3483501211535862,0.05043810624117297,-0.055198867445396496,-0.055291640845545324,5.5
58.0,6.283996,11.6,4.4,24.033618,11.06572,2.634,1.6800000000000002,0.96,0.490654,1.4486,-0.7004109253623326,-0.021749011649597267,-0.38715974877472786,-0.1301687406363713,5.5
113.0,37.007299,11.0,4.0,23.560949575,11.11696,2.7612,1.7280000000000002,0.9250000000000002,0.4959356250000001,1.0804,-0.8261385359042731,-0.20256770568296575,-0.4506321443486885,-0.020437535329643763,6.0
20.0,7.44274775,10.0,5.0,20.151515,12.06715,2.79,1.625,0.89875,0.496875,1.04896,-1.204267059649651,0.0855197850479577,-0.23846073092781495,-0.04970538395529975,8.0
82.0,15.604,21.5,3.1,45.2355,9.1302,2.168,1.9072,1.13,0.4743239999999999,5.20133,1.866673275899956,-0.2150861760777213,-0.1623109642787847,-1.0987166350056046,2.5
68.0,1.741332,13.2,5.0,29.525338,10.565180000000002,2.545,1.765,0.945,0.4820359999999999,0.27323,-0.6348868471358962,-0.18771816769645172,-0.7384120736176534,0.47025343636928435,6.0
118.0,11.551324,11.6,4.4,22.5691257,10.999625,2.675,1.767,0.926,0.475954,0.53649,-0.8007131102714069,-0.11473859053246496,-0.8268143620380749,0.18498476958441434,6.3
33.0,7.441332000000001,16.5,4.0,35.468537,10.52605,2.495,1.785,0.965,0.4775399999999999,2.96536,0.3229866161162279,0.0648068978322523,-0.18306362013167155,-0.43418635730995414,3.8
43.0,7.876747749999999,10.75,3.75,22.212725,12.18425,2.7275,1.545,0.71,0.61443,0.35134,-2.2435426256629363,-0.8591123291590432,1.382326500701443,0.42767394242831414,2.5
108.0,7.134331999999999,12.2,4.8,24.808518,11.33044,2.7060000000000004,1.6780000000000002,0.936,0.498666,1.47705,-0.7375882025622179,-0.06348162905871614,-0.22172361775098412,-0.09668144453627321,6.0
100.0,7.558488,10.0,4.8,20.9941265318,10.75912,2.675,1.736,0.958,0.4957955,0.80454,-0.8855657295263298,-0.31977876219055923,-0.6543642129501693,0.001846080367130471,6.0
36.0,8.841328,18.0,4.0,37.27215,10.39875,2.24,1.8000000000000005,1.36,0.48273,2.34255,1.2457380195265002,-0.6928061519388019,-1.1329806382776957,-0.1804249110401053,2.5
112.0,24.574384,22.8,4.4,56.47599700598804,11.46526,2.752,1.7880000000000005,0.946,0.4673040000000001,4.49372,1.327119984292154,0.4955514298383425,0.46510233880340524,-0.47730348614450085,5.0
126.0,24.70666,25.2,4.8,58.30341800000001,11.11696,2.884,1.7420000000000002,0.928,0.467568,4.08822,1.2488896766822402,0.646321208106924,0.6086510563278449,-0.16255874568848866,6.0
94.0,10.803992,15.2,4.666666666666667,33.33735333333333,11.2603,2.7566666666666664,1.905,0.905,0.4881633333333333,2.0416,0.07333854546871163,-0.40202748339625527,-0.435592182805766,-0.17380713839940623,6.0
43.0,7.876747749999999,7.5,4.0,14.996859625,12.18425,2.7275,1.545,0.71,0.61443,0.0,-2.6029634486289055,-0.9531849071170996,1.1449366962271685,0.32871690480705273,5.3
50.0,3.55,10.0,4.8,20.016938,11.64556,2.774,1.714,0.882,0.49901,0.52548,-1.1991277046019073,-0.20542737519537238,-0.47010773270241857,0.12898130875429922,3.0
56.0,11.463996000000002,12.1,4.8,24.50301875,11.11696,2.684,1.744,0.945,0.4970996000000001,1.86705,-0.5086082853841011,-0.21157019058551424,-0.3240465010667191,-0.29948361052290723,5.5
58.0,4.542664,13.0,5.166666666666667,27.44881366633333,11.771733333333335,2.885,1.7166666666666668,0.9233333333333332,0.478705,1.09501,-0.634009753785706,0.07856845804690223,-0.48673913631162097,0.11312781491835058,5.5
86.0,4.663996,14.333333333333336,4.0,31.621686666666665,10.91369,2.901666666666667,1.62,0.8959999999999999,0.478464,0.99413,-0.7685403911648898,0.41647899204622435,-0.16183068982442178,0.32499973145962935,5.5
158.0,16.292981,8.963414634146343,4.878048780487805,16.215127021276597,11.11333829787234,2.799634146341464,1.6802439024390243,0.8461541463414634,0.4958215121951219,0.78135,-1.4004207517102611,-0.022442873359905493,-0.36830593971809866,-0.05805303875543292,4.5
312.0,45.0681235,31.14285714285715,4.965517241379311,70.86454624999998,9.1014620685714,2.2485714285714287,1.97,1.1842857142857142,0.4657085714285714,5.325,3.0821893396313125,-0.14974288335473487,0.07238727653148916,-0.398307861485596,2.5
114.0,20.834,22.5,5.5,53.4902975,10.0743,2.295,1.825,1.15,0.4697149999999999,2.42074,1.3504999912454532,-0.14886837290657168,-0.5075264099508815,0.25889028385239454,1.8
278.0,26.917984,13.9,4.65,29.680678624999995,10.599905,2.6495,1.7200000000000002,0.936,0.4927989999999999,1.22872,-0.5275363196595223,-0.09112632811442409,-0.31334404480842293,0.1308304088965349,8.5
80.0,7.44274775,10.0,4.75,20.255278375,11.1479375,2.705,1.765,0.945,0.49463625,0.76486,-0.8800532874455185,-0.3723766605358806,-0.712361385933958,-0.004801366231598,5.0
113.0,13.385996,11.8,5.6,23.231818,12.0863,2.694,1.654,0.774,0.492719,1.10402,-1.2837599888927516,0.28860458820604773,0.04092409229036178,0.06011110125190003,3.8
122.0,13.747992000000002,12.0,4.8,24.789618,11.288,2.752,1.732,0.8699999999999999,0.491604,1.51422,-0.7724596067750609,-0.022585938056272417,-0.2482059203415682,-0.1328523989435171,6.0
236.18,24.574384,25.2,5.6,58.30341800000001,11.61422,2.884,1.736,0.944,0.467568,4.08822,1.275721382711123,0.6377063329516792,0.584495534418942,-0.16335382681701047,2.8
132.0,27.179328,22.0,4.666666666666667,50.61352,11.706466666666666,2.8816666666666664,1.7166666666666668,0.8833333333333334,0.4780233333333334,4.86552,0.9470269462311963,0.659590479210884,0.8440207295475686,-0.7090990698696383,4.3
76.0,19.6268275,18.0,4.285714285714286,40.5070168571428,11.168514285714284,2.225714285714285,1.8242857142857145,0.9285714285714286,0.4841114285714286,0.71978,-0.04625749620183342,-0.21711560530126123,-0.46458472425030645,0.6293883398901226,3.8
43.0,7.4428315,8.6,3.2,17.7903568,12.3734,2.5660000000000003,1.4580000000000002,0.642,0.687868,0.01079,-3.047790619385053,-1.4688860726988797,2.242175030924924,0.4971180369901645,2.5
111.0,11.206324,9.25,3.9166666666666665,19.232677916666667,12.8161,2.67125,1.5508333333333333,0.8233333333333333,0.6598700000000001,1.7909,-1.9005961480428564,-1.5117698063967442,1.751974157504708,-0.283997136215934,3.8
38.0,4.542664,12.666666666666664,4.666666666666667,24.808518,11.354766666666668,2.806666666666666,1.7166666666666668,0.92,0.4865066666666666,1.027,-0.7440378056156649,-0.03151989413258719,-0.457583964364757,0.0884313013597845,3.3
92.0,7.558488000000001,9.2,4.8,18.439538,12.0863,2.8280000000000003,1.662,0.836,0.4957955,0.84019,-1.3949456490415726,0.06186324228510671,-0.2638531639407843,-0.02579840804441697,3.8
83.0,12.843328,11.142857142857142,4.571428571428571,24.699605857142853,10.554,2.647142857142857,1.6871428571428573,0.9042857142857142,0.4867914285714286,1.8688,-0.7241319759869422,0.12693215676986272,-0.23249423328883437,-0.3029975715052423,7.8
100.0,5.203996,7.4,3.2,15.69310028,12.0034,2.5660000000000003,1.394,0.642,0.687868,0.70884,-3.1087974039806765,-1.2539697390043778,2.4576696160228706,0.1564025808315999,2.5
242.0,37.979958,12.25,4.5,24.847737,10.880526086956522,2.763617391304348,1.7101565217391304,0.961875,0.49425875,0.82747,-0.7421393458243577,-0.19408171880493102,-0.5161863336883541,0.15269820631030306,5.5
100.0,7.558488000000001,10.0,4.8,20.2988926326,12.04083,2.755,1.6310000000000002,0.91,0.4927359999999999,0.80631,-1.2046590279953213,0.08150753615793443,-0.36217255366417217,0.04630587903460092,5.5
96.0,13.473996,48.0,3.5,118.019,9.273855,2.295,1.97,1.1800000000000002,0.457149,6.31755,4.9554236131884855,0.42290851583258693,1.180649090576307,0.6181089927893333,3.8
128.0,12.43,10.0,4.8,20.2988926326,12.04083,2.665,1.6310000000000002,0.928,0.4927189999999999,1.00244,-1.1179485197904877,0.06974107138657903,-0.3649128394963446,-0.038823423523157284,2.5
20.0,3.253996,10.0,4.8,20.016938,11.33044,2.774,1.714,0.882,0.499726,0.85007,-1.1291862934573673,-0.1868616967308612,-0.3993184703015734,-0.0050662302309192695,2.0
246.0,21.75939575,22.83333333333333,4.666666666666667,54.501263666333344,11.862733333333331,2.845,1.711666666666667,0.8933333333333332,0.4736966666666666,2.18789,0.48914075928362183,0.5111698281488047,0.3291267984002245,0.49405942973163486,6.0
108.0,8.676996,10.8,4.8,21.654418,11.33044,2.7060000000000004,1.6780000000000002,0.892,0.498984,0.86724,-1.1013817229959793,-0.07703661983010665,-0.3110547303419237,0.05945782228234985,5.5
126.0,16.449327999999998,24.66666666666667,4.066666666666666,58.53484,11.393676666666666,2.7266666666666666,1.7716666666666667,0.9733333333333332,0.4729766666666666,2.78022,1.0873113537493584,0.31297212718830036,0.22508712062791136,0.3411474679116643,4.8
124.0,15.266328,20.666666666666668,4.833333333333333,46.44374833333333,11.496916666666666,2.829,1.711666666666667,0.9116666666666668,0.4722666666666666,2.54439,0.3694936556046041,0.47169921661396524,0.19437065318784588,0.12482600793163863,3.0
128.0,20.415992000000006,12.8,4.8,26.385218,11.38168,2.81,1.7400000000000002,0.86,0.49282,2.70793,-0.45367902314203223,0.07151726817023761,0.044220412375000795,-0.570690971085463,6.0
107.0,8.42666,10.8,4.6,17.7903568,12.30176,2.644,1.394,0.6639999999999999,0.695602,0.49916,-2.9311340467013975,-1.356979201595822,2.5524428153468386,0.4062173587685886,2.5
80.0,7.734660000000001,10.0,5.0,20.255278375,11.026725,2.79,1.6725,0.8525,0.495275,0.80625,-1.2713265804444307,0.02619300098623102,-0.29334409133947753,0.04047666410384008,7.3
240.0,44.191,34.285714285714285,5.428571428571429,77.36308571428572,10.843971428571429,2.7371428571428567,1.7457142857142858,0.9142857142857144,0.4604228571428571,3.59589,1.9015035910550204,0.8784079453868605,0.9246469217031799,0.7042015901074429,2.5
58.0,3.443996,8.8,4.4,16.862137999999998,12.0034,2.5696000000000003,1.598,0.8808000000000001,0.5566228000000001,0.60442,-1.691591474419027,-0.5983762096137674,0.26909183843268236,0.07419750891240627,2.0
128.0,9.107996000000002,12.0,4.8,26.385218,11.023840000000002,2.81,1.7420000000000002,0.96,0.49282,1.36305,-0.5458127220956136,-0.21266970513558084,-0.4751805768941768,-0.06743937306514287,6.0
